package,URI,hasLink
package#DataLifecycle,domain#R-HuirPvDF,domain#Link-Human-viewsData-Data
package#DataLifecycle,domain#R-HuirPvDF,domain#Link-Process-enablesUserOutput-Data
package#DataLifecycle,domain#R-HuirPvDS,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-HuirPvDS,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-HuirPvDS,domain#Link-DataCopy-copyOf-Data
package#DataLifecycle,domain#R-HuirPvDS,domain#Link-DataCopy-fulfils-DataAccess
package#DataLifecycle,domain#R-HuirPvDS,domain#Link-Host-hosts-Process
package#DataLifecycle,domain#R-HuirPvDS,domain#Link-Host-storesCopy-DataCopy
package#DataLifecycle,domain#R-HuirPvDS,domain#Link-Human-interactsRemotelyWith-Process
package#DataLifecycle,domain#R-HuirPvDS,domain#Link-Human-viewsData-Data
package#DataLifecycle,domain#R-HuirPvDS,domain#Link-Process-enablesUserOutput-Data
package#DataLifecycle,domain#R-HuWEDF,domain#Link-DataFlow-flows-Data
package#DataLifecycle,domain#R-HuWEDF,domain#Link-DataFlow-flowsFrom-MUA
package#DataLifecycle,domain#R-HuWEDF,domain#Link-DataFlow-flowsTo-WebBrowser
package#DataLifecycle,domain#R-HuWEDF,domain#Link-Host-hosts-MUA
package#DataLifecycle,domain#R-HuWEDF,domain#Link-Host-hosts-WebBrowser
package#DataLifecycle,domain#R-HuWEDF,domain#Link-Human-interactsRemotelyWith-MUA
package#DataLifecycle,domain#R-HuWEDF,domain#Link-Human-interactsRemotelyWith-WebBrowser
package#DataLifecycle,domain#R-HuWESDF,domain#Link-DataFlow-flows-Data
package#DataLifecycle,domain#R-HuWESDF,domain#Link-DataFlow-flowsFrom-MUA
package#DataLifecycle,domain#R-HuWESDF,domain#Link-DataFlow-flowsTo-WebBrowser
package#DataLifecycle,domain#R-HuWESDF,domain#Link-Host-hosts-WebBrowser
package#DataLifecycle,domain#R-HuWESDF,domain#Link-Human-interactsRemotelyWith-WebBrowser
package#DataLifecycle,domain#R-HuWSMSDF,domain#Link-DataFlow-flows-Data
package#DataLifecycle,domain#R-HuWSMSDF,domain#Link-DataFlow-flowsFrom-MUA
package#DataLifecycle,domain#R-HuWSMSDF,domain#Link-DataFlow-flowsTo-WebBrowser
package#DataLifecycle,domain#R-HuWSMSDF,domain#Link-Host-hosts-MUA
package#DataLifecycle,domain#R-HuWSMSDF,domain#Link-Host-hosts-WebBrowser
package#DataLifecycle,domain#R-HuWSMSDF,domain#Link-Human-interactsWith-MUA
package#DataLifecycle,domain#R-HuWSMSDF,domain#Link-Human-interactsWith-WebBrowser
package#DataLifecycle,domain#R-PaDSH,domain#Link-DataCopy-copyOf-Data
package#DataLifecycle,domain#R-PaDSH,domain#Link-Host-hosts-Process
package#DataLifecycle,domain#R-PaDSH,domain#Link-Host-storesCopy-DataCopy
package#DataLifecycle,domain#R-PaDSH,domain#Link-Process-creates-Data
package#DataLifecycle,domain#R-PaDSH,domain#Link-Process-receives-Data
package#DataLifecycle,domain#R-PcDSH,domain#Link-DataCopy-copyOf-Data
package#DataLifecycle,domain#R-PcDSH,domain#Link-Host-hosts-Process
package#DataLifecycle,domain#R-PcDSH,domain#Link-Host-storesCopy-DataCopy
package#DataLifecycle,domain#R-PcDSH,domain#Link-Process-creates-Data
package#DataLifecycle,domain#R-PcPrDS,domain#Link-AccessFrom-fulfils-DataAsset
package#DataLifecycle,domain#R-PcPrDS,domain#Link-AccessFrom-usedBy-Service
package#DataLifecycle,domain#R-PcPrDS,domain#Link-AccessFrom-usedFor-Data
package#DataLifecycle,domain#R-PcPrDS,domain#Link-AccessTo-usedBy-Client
package#DataLifecycle,domain#R-PcPrDS,domain#Link-AccessTo-usedFor-Data
package#DataLifecycle,domain#R-PcPrDS,domain#Link-Client-receives-Data
package#DataLifecycle,domain#R-PcPrDS,domain#Link-DataAsset-copyOf-Data
package#DataLifecycle,domain#R-PcPrDS,domain#Link-DataAsset-fulfils-AccessTo
package#DataLifecycle,domain#R-PcPrDS,domain#Link-Host-hosts-Client
package#DataLifecycle,domain#R-PcPrDS,domain#Link-Host-hosts-Service
package#DataLifecycle,domain#R-PcPrDS,domain#Link-Host-storesCopy-DataAsset
package#DataLifecycle,domain#R-PcPuDS,domain#Link-AccessFrom-fulfils-DataAsset
package#DataLifecycle,domain#R-PcPuDS,domain#Link-AccessFrom-usedBy-Service
package#DataLifecycle,domain#R-PcPuDS,domain#Link-AccessFrom-usedFor-Data
package#DataLifecycle,domain#R-PcPuDS,domain#Link-AccessTo-usedBy-Client
package#DataLifecycle,domain#R-PcPuDS,domain#Link-AccessTo-usedFor-Data
package#DataLifecycle,domain#R-PcPuDS,domain#Link-Client-reads-Data
package#DataLifecycle,domain#R-PcPuDS,domain#Link-DataAsset-copyOf-Data
package#DataLifecycle,domain#R-PcPuDS,domain#Link-DataAsset-fulfils-AccessTo
package#DataLifecycle,domain#R-PcPuDS,domain#Link-Host-hosts-Client
package#DataLifecycle,domain#R-PcPuDS,domain#Link-Host-hosts-Service
package#DataLifecycle,domain#R-PcPuDS,domain#Link-Host-storesCopy-DataAsset
package#DataLifecycle,domain#R-PDADAV,domain#Link-DataAccess-fulfils-DataAsset
package#DataLifecycle,domain#R-PDADAV,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-PDADAV,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-PDADAV,domain#Link-Vault-controls-DataAsset
package#DataLifecycle,domain#R-PDADFI,domain#Link-DataAccess-fulfils-DataFlow
package#DataLifecycle,domain#R-PDADFI,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-PDADFI,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-PDADFI,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-PDADFI,domain#Link-DataFlow-flowsFrom-Process
package#DataLifecycle,domain#R-PDADFI,domain#Link-DataFlow-flowsIn-Data
package#DataLifecycle,domain#R-PDADFI,domain#Link-DataFlow-flowsTo-FlowsTo
package#DataLifecycle,domain#R-PDADFO,domain#Link-DataAccess-fulfils-DataFlow
package#DataLifecycle,domain#R-PDADFO,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-PDADFO,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-PDADFO,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-PDADFO,domain#Link-DataFlow-flowsFrom-Process
package#DataLifecycle,domain#R-PDADFO,domain#Link-DataFlow-flowsOut-Data
package#DataLifecycle,domain#R-PDADFO,domain#Link-DataFlow-flowsTo-FlowsTo
package#DataLifecycle,domain#R-PDF,domain#Link-DataFlow-flows-Data
package#DataLifecycle,domain#R-PDF,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-PDF,domain#Link-DataFlow-flowsTo-FlowsTo
package#DataLifecycle,domain#R-PDF,domain#Link-DataFlow-flowsTo-Process
package#DataLifecycle,domain#R-PDFDI,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-PDFDI,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-PDFDI,domain#Link-DataFlow-flows-Data
package#DataLifecycle,domain#R-PDFDI,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-PDFDI,domain#Link-DataFlow-flowsTo-FlowsTo
package#DataLifecycle,domain#R-PDFDI,domain#Link-DataFlow-flowsTo-Process
package#DataLifecycle,domain#R-PDFDI,domain#Link-DataFlow-fulfils-DataAccess
package#DataLifecycle,domain#R-PDFFA,domain#Link-DataAccess-fulfils-DataFlow
package#DataLifecycle,domain#R-PDFFA,domain#Link-DataAccess-usedBy-FlowsFrom
package#DataLifecycle,domain#R-PDFFA,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-PDFFA,domain#Link-DataFlow-flows-Data
package#DataLifecycle,domain#R-PDFFA,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-PDFFA,domain#Link-DataFlow-flowsTo-FlowsTo
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-DataAccess-fulfils-OutFlow
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-DataFlow-flowsIn-Data
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-DataFlow-flowsTo-FlowsTo
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-DataFlow-flowsTo-Process
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-DataFlow-fulfils-DataAccess
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-OutFlow-flowsFrom-Process
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-OutFlow-flowsIn-Data
package#DataLifecycle,domain#R-PDFIDADFI,domain#Link-OutFlow-flowsTo-FlowsOutTo
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-DataAccess-fulfils-OutFlow
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-DataFlow-flowsOut-Data
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-DataFlow-flowsTo-FlowsTo
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-DataFlow-flowsTo-Process
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-DataFlow-fulfils-DataAccess
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-OutFlow-flowsFrom-Process
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-OutFlow-flowsOut-Data
package#DataLifecycle,domain#R-PDFODADFO,domain#Link-OutFlow-flowsTo-FlowsOutTo
package#DataLifecycle,domain#R-PDFV,domain#Link-DataFlow-flows-Data
package#DataLifecycle,domain#R-PDFV,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-PDFV,domain#Link-DataFlow-flowsTo-FlowsTo
package#DataLifecycle,domain#R-PDFV,domain#Link-DataFlow-flowsTo-Process
package#DataLifecycle,domain#R-PDFV,domain#Link-Vault-controls-DataFlow
package#DataLifecycle,domain#R-PDI,domain#Link-DataInput-usedBy-Process
package#DataLifecycle,domain#R-PDI,domain#Link-DataInput-usedFor-Data
package#DataLifecycle,domain#R-PDIDDF,domain#Link-Data-containsField-DataField
package#DataLifecycle,domain#R-PDIDDF,domain#Link-DataInput-usedBy-Process
package#DataLifecycle,domain#R-PDIDDF,domain#Link-DataInput-usedFor-Data
package#DataLifecycle,domain#R-PDO,domain#Link-DataOutput-usedBy-Process
package#DataLifecycle,domain#R-PDO,domain#Link-DataOutput-usedFor-Data
package#DataLifecycle,domain#R-PDODAnDF,domain#Link-DataAsset-needsField-DataField
package#DataLifecycle,domain#R-PDODAnDF,domain#Link-Data-containsField-DataField
package#DataLifecycle,domain#R-PDODAnDF,domain#Link-DataOutput-fulfils-DataAsset
package#DataLifecycle,domain#R-PDODAnDF,domain#Link-DataOutput-usedBy-Process
package#DataLifecycle,domain#R-PDODAnDF,domain#Link-DataOutput-usedFor-Data
package#DataLifecycle,domain#R-PDOScDD,domain#Link-DataAccess-fulfils-OutputAsset
package#DataLifecycle,domain#R-PDOScDD,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-PDOScDD,domain#Link-Vault-controls-OutputAsset
package#DataLifecycle,domain#R-PDP,domain#Link-DataPool-usedBy-Process
package#DataLifecycle,domain#R-PDP,domain#Link-DataPool-usedFor-Data
package#DataLifecycle,domain#R-PDR,domain#Link-DataRelay-usedBy-Process
package#DataLifecycle,domain#R-PDR,domain#Link-DataRelay-usedFor-Data
package#DataLifecycle,domain#R-PHHDS,domain#Link-AHost-hasPhysicalHost-Host
package#DataLifecycle,domain#R-PHHDS,domain#Link-AHost-storesCopy-DataCopy
package#DataLifecycle,domain#R-PHHDS,domain#Link-DataCopy-copyOf-Data
package#DataLifecycle,domain#R-PHHDS,domain#Link-Host-locatedIn-Space
package#DataLifecycle,domain#R-PIP,domain#Link-DataInput-usedBy-Process
package#DataLifecycle,domain#R-PIP,domain#Link-DataInput-usedFor-Data
package#DataLifecycle,domain#R-PpDADA,domain#Link-DataAccess-fulfils-DataAsset
package#DataLifecycle,domain#R-PpDADA,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-PpDADA,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-PpDADA,domain#Link-Process-processes-Data
package#DataLifecycle,domain#R-PrDSH,domain#Link-DataCopy-copyOf-Data
package#DataLifecycle,domain#R-PrDSH,domain#Link-Host-hosts-Process
package#DataLifecycle,domain#R-PrDSH,domain#Link-Host-storesCopy-DataCopy
package#DataLifecycle,domain#R-PrDSH,domain#Link-Process-receives-Data
package#DataLifecycle,domain#R-PSDP,domain#Link-DataPool-usedBy-Process
package#DataLifecycle,domain#R-PSDP,domain#Link-DataPool-usedFor-Data
package#DataLifecycle,domain#R-PsDSH,domain#Link-DataCopy-copyOf-Data
package#DataLifecycle,domain#R-PsDSH,domain#Link-Host-hosts-Process
package#DataLifecycle,domain#R-PsDSH,domain#Link-Host-storesCopy-DataCopy
package#DataLifecycle,domain#R-PsDSH,domain#Link-Process-serves-Data
package#DataLifecycle,domain#R-PTDR,domain#Link-DataRelay-usedBy-Process
package#DataLifecycle,domain#R-PTDR,domain#Link-DataRelay-usedFor-Data
package#DataLifecycle,domain#R-PuDFDI,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-PuDFDI,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-PuDFDI,domain#Link-DataFlow-flows-Data
package#DataLifecycle,domain#R-PuDFDI,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-PuDFDI,domain#Link-DataFlow-fulfils-DataAccess
package#DataLifecycle,domain#R-PuDFDI,domain#Link-Process-reads-Data
package#DataLifecycle,domain#R-RADCSDD,domain#Link-DataChannel-dataChannelFor-RemoteUserAccess
package#DataLifecycle,domain#R-RADCSDD,domain#Link-DataChannel-toProc-Service
package#DataLifecycle,domain#R-RADCSDD,domain#Link-DataDestination-isDest-Data
package#DataLifecycle,domain#R-RADCSDD,domain#Link-DataDestination-usedBy-Service
package#DataLifecycle,domain#R-RADCSDD,domain#Link-RemoteUserAccess-isSource-Data
package#DataLifecycle,domain#R-RADCSDD,domain#Link-RemoteUserAccess-usedBy-Client
package#DataLifecycle,domain#R-RADCSDS,domain#Link-DataChannel-dataChannelFor-RemoteUserAccess
package#DataLifecycle,domain#R-RADCSDS,domain#Link-DataChannel-toProc-Service
package#DataLifecycle,domain#R-RADCSDS,domain#Link-DataSource-isSource-Data
package#DataLifecycle,domain#R-RADCSDS,domain#Link-DataSource-usedBy-Service
package#DataLifecycle,domain#R-RADCSDS,domain#Link-RemoteUserAccess-isDest-Data
package#DataLifecycle,domain#R-RevDFf2DP2P,domain#Link-DataFlow-flowsFromDP-NewDataPath
package#DataLifecycle,domain#R-RevDFf2DP2P,domain#Link-DataFlow-flowsIn-Data
package#DataLifecycle,domain#R-RevDFf2DP2P,domain#Link-DataFlow-flowsToDP-OldDataPath
package#DataLifecycle,domain#R-RevDFf2DP2P,domain#Link-DataPath-extendsDP-NewDataPath
package#DataLifecycle,domain#R-RevDFf2DP2P,domain#Link-DataPath-fromProc-FlowsTo
package#DataLifecycle,domain#R-RevDFf2DP2P,domain#Link-DataPath-toProc-FlowsFrom
package#DataLifecycle,domain#R-RevDFf2DP2P,domain#Link-OldDataPath-extendsDP-DataPath
package#DataLifecycle,domain#R-RevDFfDP2P,domain#Link-DataFlow-flowsFromDP-DataPath
package#DataLifecycle,domain#R-RevDFfDP2P,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#DataLifecycle,domain#R-RevDFfDP2P,domain#Link-DataFlow-flowsIn-Data
package#DataLifecycle,domain#R-RevDFfDP2P,domain#Link-DataPath-fromProc-FlowsTo
package#DataLifecycle,domain#R-RevDFfDP2P,domain#Link-DataPath-toProc-FlowsFrom
package#DataLifecycle,domain#R-RevDFtDP2P,domain#Link-DataFlow-flowsIn-Data
package#DataLifecycle,domain#R-RevDFtDP2P,domain#Link-DataFlow-flowsToDP-DataPath
package#DataLifecycle,domain#R-RevDFtDP2P,domain#Link-DataFlow-flowsTo-FlowsTo
package#DataLifecycle,domain#R-RevDFtDP2P,domain#Link-DataPath-fromProc-FlowsTo
package#DataLifecycle,domain#R-RevDFtDP2P,domain#Link-DataPath-toProc-FlowsFrom
package#DataLifecycle,domain#R-RUIDO,domain#Link-DataOutput-usedBy-Process
package#DataLifecycle,domain#R-RUIDO,domain#Link-DataOutput-usedFor-Data
package#DataLifecycle,domain#R-RUIDO,domain#Link-Process-enablesUserInput-Data
package#DataLifecycle,domain#R-RUIDO,domain#Link-RemoteAccessClient-usesRemotely-Process
package#DataLifecycle,domain#R-RUIDO,domain#Link-RemoteUserAccess-usedBy-RemoteAccessClient
package#DataLifecycle,domain#R-RUIDO,domain#Link-RemoteUserAccess-usedFor-Data
package#DataLifecycle,domain#R-RUODI,domain#Link-DataInput-usedBy-Process
package#DataLifecycle,domain#R-RUODI,domain#Link-DataInput-usedFor-Data
package#DataLifecycle,domain#R-RUODI,domain#Link-Process-enablesUserOutput-Data
package#DataLifecycle,domain#R-RUODI,domain#Link-RemoteAccessClient-usesRemotely-Process
package#DataLifecycle,domain#R-RUODI,domain#Link-RemoteUserAccess-usedBy-RemoteAccessClient
package#DataLifecycle,domain#R-RUODI,domain#Link-RemoteUserAccess-usedFor-Data
package#DataLifecycle,domain#R-ScDDPDADS,domain#Link-DataAccess-fulfils-OutputAsset
package#DataLifecycle,domain#R-ScDDPDADS,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-ScDDPDADS,domain#Link-InputAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-ScDDPDADS,domain#Link-Vault-controls-OutputAsset
package#DataLifecycle,domain#R-ScDSPDADD,domain#Link-DataAccess-fulfils-OutputAsset
package#DataLifecycle,domain#R-ScDSPDADD,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-ScDSPDADD,domain#Link-InputAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-ScDSPDADD,domain#Link-Vault-controls-InputAsset
package#DataLifecycle,domain#R-ScDSPDI,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-ScDSPDI,domain#Link-InputAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-ScDSPDI,domain#Link-Vault-controls-InputAsset
package#DataLifecycle,domain#R-ScDSPDIcD,domain#Link-DataAccess-usedBy-Process
package#DataLifecycle,domain#R-ScDSPDIcD,domain#Link-InputAsset-fulfils-DataAccess
package#DataLifecycle,domain#R-ScDSPDIcD,domain#Link-Process-creates-Output
package#DataLifecycle,domain#R-ScDSPDIcD,domain#Link-Vault-controls-InputAsset
package#DataLifecycle,domain#R-SDADPDXP,domain#Link-DataAccess-usedBy-DB
package#DataLifecycle,domain#R-SDADPDXP,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-SDADPDXP,domain#Link-DataExchange-connectsData-DB
package#DataLifecycle,domain#R-SDADPDXP,domain#Link-DataExchange-connectsData-Process
package#DataLifecycle,domain#R-SDADPDXP,domain#Link-OldDataPath-dataPathTo-DataAccess
package#DataLifecycle,domain#R-SDADPDXP,domain#Link-OldDataPath-fromProc-DB
package#DataLifecycle,domain#R-SDADPDXPRAC,domain#Link-DataAccess-usedBy-DB
package#DataLifecycle,domain#R-SDADPDXPRAC,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-SDADPDXPRAC,domain#Link-DataExchange-connectsData-DB
package#DataLifecycle,domain#R-SDADPDXPRAC,domain#Link-DataExchange-connectsData-Process
package#DataLifecycle,domain#R-SDADPDXPRAC,domain#Link-OldDataPath-dataPathTo-DataAccess
package#DataLifecycle,domain#R-SDADPDXPRAC,domain#Link-OldDataPath-fromProc-DB
package#DataLifecycle,domain#R-SDADPDXPRAC,domain#Link-RemoteAccessClient-usesRemotely-DB
package#DataLifecycle,domain#R-SDADPDXPRAC,domain#Link-RemoteAccessClient-usesRemotely-Process
package#DataLifecycle,domain#R-SDADPDXRAC,domain#Link-DataAccess-usedBy-DB
package#DataLifecycle,domain#R-SDADPDXRAC,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-SDADPDXRAC,domain#Link-DataExchange-connectsData-DB
package#DataLifecycle,domain#R-SDADPDXRAC,domain#Link-DataExchange-connectsData-RemoteAccessClient
package#DataLifecycle,domain#R-SDADPDXRAC,domain#Link-OldDataPath-dataPathTo-DataAccess
package#DataLifecycle,domain#R-SDADPDXRAC,domain#Link-OldDataPath-fromProc-DB
package#DataLifecycle,domain#R-SDADPPDXP,domain#Link-DataAccess-usedBy-Service
package#DataLifecycle,domain#R-SDADPPDXP,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-SDADPPDXP,domain#Link-DataExchange-connectsData-DB
package#DataLifecycle,domain#R-SDADPPDXP,domain#Link-DataExchange-connectsData-Process
package#DataLifecycle,domain#R-SDADPPDXP,domain#Link-OldDataPath-dataPathTo-DataAccess
package#DataLifecycle,domain#R-SDADPPDXP,domain#Link-OldDataPath-fromProc-DB
package#DataLifecycle,domain#R-SDADPPDXPRAC,domain#Link-DataAccess-usedBy-Service
package#DataLifecycle,domain#R-SDADPPDXPRAC,domain#Link-DataAccess-usedFor-Data
package#DataLifecycle,domain#R-SDADPPDXPRAC,domain#Link-DataExchange-connectsData-DB
package#DataLifecycle,domain#R-SDADPPDXPRAC,domain#Link-DataExchange-connectsData-Process
package#DataLifecycle,domain#R-SDADPPDXPRAC,domain#Link-OldDataPath-dataPathTo-DataAccess
package#DataLifecycle,domain#R-SDADPPDXPRAC,domain#Link-OldDataPath-fromProc-DB
