package,URI,hasPredecessor,notes,fake,asserted
package#ProcessComms,domain#CP-SCNP2CPtI+vt,domain#CP-CSCvLS+CP,CSCvLS+CP creates a link that in SCNP2CPtI+vt matches ServiceChannel-channelVia-ClientPath,FALSE,TRUE
package#ProcessComms,domain#CP-SCNSg+vS,domain#CP-Marker+ServiceChannel-2,SCNSg+vS is at the start of the service channel NAT inference sequence,FALSE,TRUE
package#ProcessComms,domain#CP-SCsAPtI+tI,domain#CP-SCCAP+CSAP,SCCAP+CSAP creates a link that in SCsAPtI+tI matches ServiceAttackPath-fromSubnet-AttackerSubnet,FALSE,TRUE
package#ProcessComms,domain#CP-SCsAPtI+tI,domain#CP-SOCAP+OSAP,SOCAP+OSAP creates a link that in SCsAPtI+tI matches ServiceAttackPath-fromSubnet-AttackerSubnet,FALSE,TRUE
package#ProcessComms,domain#CP-SCvLS-vS+fS,domain#CP-SCLSgvTS-vS+vS,SCNSg+vS creates a link that in SCvLS-vS+fS matches ServiceChannel-sourceViaNAT-LogicalSubnet,FALSE,TRUE
package#ProcessComms,domain#CP-SCxAPtI+tI,domain#CP-SCCAP+CSAP,SCCAP+CSAP creates a link that in SCxAPtI+tI matches ServiceAttackPath-fromSubnet-AttackerSubnet,FALSE,TRUE
package#ProcessComms,domain#CP-SCxAPtI+tI,domain#CP-SOCAP+OSAP,SOCAP+OSAP creates a link that in SCxAPtI+tI matches ServiceAttackPath-fromSubnet-AttackerSubnet,FALSE,TRUE
package#ProcessComms,domain#CP-SOCAP+OSAP,domain#CP-SCCAP+CSAP,SCCAP+CSAP creates a link that in SOCAP+OSAP matches ClosedServiceAttackPath-channelTo-Process,FALSE,TRUE
package#ProcessComms,domain#CP-SP+iP,domain#CP-Marker+ServiceDelegation-0,SP+iP is at the start of the indirect service access sequence,FALSE,TRUE
package#ProcessComms,domain#CP-SPuS+U,domain#CP-Marker+ServiceDelegation-0,SPuS+U is at the start of the indirect service access sequence,FALSE,TRUE
package#ProcessComms,domain#CP-SPvSPvS-U+U,domain#CP-SPuS+U,SPuS+U creates a link that in SPvSPvS-U+U matches Client-usesAsProxy-Proxy,FALSE,TRUE
package#ProcessComms,domain#CP-SSCLS+aTS,domain#CP-SCLPvLS+v,SCLPvLS+v creates a link that in SSCLS+aTS matches ServiceChannel-viaSubnet-LogicalSubnet,FALSE,TRUE
package#ProcessComms,domain#CP-SSClIAP+ch,domain#CP-CSCCAPNP4+CCAP,CSCCAPNP4+CCAP creates a link that in SSClIAP+ch matches ServiceChannel-channelVia-AttackPath,FALSE,TRUE
package#ProcessComms,domain#CP-SSClIAP+ch,domain#CP-CSCscLS+CCAP,CSCscLS+CCAP creates a link that in SSClIAP+ch matches ServiceChannel-channelVia-AttackPath,FALSE,TRUE
package#ProcessComms,domain#CP-SSClIAP+ch,domain#CP-CSCsdLS+OCAP,CSCsdLS+OCAP creates a link that in SSClIAP+ch matches ServiceChannel-channelVia-AttackPath,FALSE,TRUE
package#ProcessTrust,domain#CP-CzSzP+AA,domain#CP-Marker+CredentialSharing-0,CzSzP+AA is at the start of the credential sharing inference sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-CzS-CC+AC,domain#CP-CaS-SP+CC,CaS-SP+CC creates a link that in CzS-CC+AC matches ClientChannel-channelTo-Service,FALSE,TRUE
package#ProcessTrust,domain#CP-CzS-CC+AC,domain#CP-CuvS+CC,CuvS+CC creates a link that in CzS-CC+AC matches ClientChannel-channelTo-Service,FALSE,TRUE
package#ProcessTrust,domain#CP-CAC-pPzAC-pS+cvc,domain#CP-Marker+OAuth-0,CAC-pPzAC-pS+cvc is at the start of the OAuth trust dependency inference sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-CAC-pPaAC-pS+cvc,domain#CP-Marker+OAuth-0,CAC-pPaAC-pS+cvc is at the start of the OAuth trust dependency inference sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-CAC-pScAC-pP+cc,domain#CP-Marker+OAuth-0,CAC-pScAC-pP+cc is at the start of the OAuth trust dependency inference sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCCAP+ch,domain#CP-CCSCAP+ch,CCSCAP+ch creates a link that in CCCCAP+ch matches ProxyChannel-channelVia-ClientAttackPath,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCSPSFCS+f,domain#CP-DFDSCS+f,DFDSCS+f creates a link that in CCCSPSFCS+f matches DataFlow-flowsViaCS-FirstChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCSPSFSC+f,domain#CP-DFDSSC+f,DFDSSC+f creates a link that in CCCSPSFSC+f matches DataFlow-flowsViaSC-FirstChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCfCCS+aFC+aFC,domain#CP-PCaFCSCCC+aFC,PCaFCSCCC+aFC creates a link that in PCaFCSCCC+aFC matches ProcAccess-accessFromClient-ProxyChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCfS+aFC-aI+aU,domain#CP-CCCfS-aFC+aI,CCCfS-aFC+aI creates a link that in CCCfS+aFC-aI+aU matches ProcAccess-accessInterrupted-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCfS+aFC-aI+aU,domain#CP-CCCftS+aFC-aTS+aI,CCCftS+aFC-aTS+aI creates a link that in CCCfS+aFC-aI+aU matches ProcAccess-accessInterrupted-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCfS-aFC+aI,domain#CP-CCCfCCS+aFC+aFC,CCCfCCS+aFC+aFC creates a link that in CCCfS-aFC+aI matches ProcAccess-accessFromClient-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCftS+aFC-aTS+aI,domain#CP-CCCfCCS+aFC+aFC,CCCfCCS+aFC+aFC creates a link that in CCCftS+aFC-aTS+aI matches ProcAccess-accessFromClient-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCftS+aFC-aTS+aI,domain#CP-CCCtCCS+aTS+aTS,CCCtCCS+aTS+aTS creates a link that in CCCftS+aFC-aTS+aI matches ToContext-accessToService-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCtCCS+aTS+aTS,domain#CP-PCaTSSCCC+aTS,PCaTSSCCC+aTS creates a link that in CCCtCCS+aTS+aTS matches ProcAccess-accessToService-ProxyChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCCvCCvLS+vLS,domain#CP-CCSCvLS+vLS,CCSCvLS+vLS creates a link that in CCCvCCvLS+vLS matches ProxyChannel-viaSubnet-LogicalSubnet,FALSE,TRUE
package#ProcessTrust,domain#CP-CCSC+ch,domain#CP-Marker+TrustedComms-0,CCSC+ch is at the start of the trusted comms inference sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-CCSCAP+ch,domain#CP-CCSC+ch,CCSCAP+ch creates a link that in CCSCvLS+vLS matches ClientChannel-channelVia-ServiceChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCSCCP+ch,domain#CP-CCSC+ch,CCSC+ch creates a link that in CCSCCP+ch matches ClientChannel-channelVia-ServiceChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCSCfI+fI,domain#CP-CCSC+ch,CCSC+ch creates a link that in CCSCfI+fI matches ClientChannel-channelVia-ServiceChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCSCtI+tI,domain#CP-CCSC+ch,CCSC+ch creates a link that in CCSCtI+tI matches ClientChannel-channelVia-ServiceChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCSCtSg+tSg,domain#CP-CCSC+ch,CCSC+ch creates a link that in CCSCtSg+tSg matches ClientChannel-channelVia-ServiceChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCSCvI+vI,domain#CP-CCSC+ch,CCSC+ch creates a link that in CCSCvI+vI matches ClientChannel-channelVia-ServiceChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CCSCvLS+vLS,domain#CP-CCSC+ch,CCSC+ch creates a link that in CCSCvLS+vLS matches ClientChannel-channelVia-ServiceChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-CSDS+fV,domain#CP-Marker+TrustInDataFlows-0,CSDS+fV is at the start of the trust in data flow inference sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-CScP-v+AA,domain#CP-CuPvnS+n,CuPvnS+n creates a link that in CScP-v+AA matches Service-proxyAuthN-Process,FALSE,TRUE
package#ProcessTrust,domain#CP-CaS-SP+CC,domain#CP-Marker+TrustRelationship-0,CaS-SP+CC is at the start of the trust relationship creation sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-CuPnS-U+U,domain#CP-PnPnS-U+U,PnPnS-U+U creates a link that in CuPnS-U+U matches Client-viaSharedCredentials-Service,FALSE,TRUE
package#ProcessTrust,domain#CP-CuPuSCC+c,domain#CP-CzS-CC+AC,CzS-CC+AC creates a link that in CuPuSCC+c matches AuthChannel-channelTo-Service,FALSE,TRUE
package#ProcessTrust,domain#CP-CuPvSCC+c,domain#CP-CzS-CC+AC,CzS-CC+AC creates a link that in CuPvSCC+c matches AuthChannel-channelTo-Service,FALSE,TRUE
package#ProcessTrust,domain#CP-CuPvnS+n,domain#CP-DFuCuS-C-P+u,"DFuCuS-C-P+u creates a link that in CuPvnS+n matches Client-accessesService-Service
DFuCuS-C-P+u creates a link that in CuPvnS+n matches Client-accessesService-Service",FALSE,TRUE
package#ProcessTrust,domain#CP-CuScS+N,domain#CP-CucSaP+c,CucSaP+c creates a link that in CuScS+N matches Service-controls-Client,FALSE,TRUE
package#ProcessTrust,domain#CP-CucSaP+c,domain#CP-CzSzP+AA,"CzSzP+AA creates a link that in CucSaP+c matches Client-usesForAuth-Process
DFuCuS-C-P+u creates a link that in CuPvnS+n matches Client-accessesService-Service",FALSE,TRUE
package#ProcessTrust,domain#CP-CuvS+CC,domain#CP-Marker+TrustRelationship-0,CuvS+CC is at the start of the trust relationship creation sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-CvPuSCC+c,domain#CP-CzS-CC+AC,CzS-CC+AC creates a link that in CvPuSCC+c matches AuthChannel-channelTo-Service,FALSE,TRUE
package#ProcessTrust,domain#CP-CvPvSCC+c,domain#CP-CzS-CC+AC,CzS-CC+AC creates a link that in CvPvSCC+c matches AuthChannel-channelTo-Service,FALSE,TRUE
package#ProcessTrust,domain#CP-DFDSCS+f,domain#CP-CSDS+fV,CSDS+fV creates a link that in DFDSCS+f matches DataStep-flowsViaCS-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-DFDSSC+f,domain#CP-SCDS+fV,SCDS+fV creates a link  that in DFDSSC+f matches DataStep-flowsViaSC-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-DFfCCCfS+ff,domain#CP-CCCSPSFCS+f,CCCSPSFCS+f creates a link that in DFfCCCfS+ff matches DataFlow-flowsViaCS-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-DFfCCCtS+ft,domain#CP-CCCSPSFCS+f,CCCSPSFCS+f creates a link that in DFfCCCtS+ft matches DataFlow-flowsViaCS-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-DFtCCCfS+ft,domain#CP-CCCSPSFSC+f,CCCSPSFSC+f creates a link that in DFtCCCfS+ft matches DataFlow-flowsViaSC-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-DFtCCCtS+ff,domain#CP-CCCSPSFSC+f,CCCSPSFSC+f creates a link that in DFtCCCtS+ff matches DataFlow-flowsViaSC-ClientChannel,FALSE,TRUE
package#ProcessTrust,domain#CP-DFuCuS-C-P+u,domain#CP-CuPnS-U+U,CuPnS-U+U creates a link that in DFuCuS-C-P+u matches Client-viaSharedCredentials-Service,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+CredentialSharing-0,domain#CP-Marker+ProcessTrust-0,Credential sharing inference is a subsequence of process trust inference,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+CredentialSharing-1,domain#CP-Marker+CredentialSharing-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+OAuth-0,domain#CP-Marker+ProcessTrust-1,OAuth dependency inference is a subsequence of process trust inference,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+OAuth-1,domain#CP-Marker+OAuth-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-0,domain#CP-Marker+AttackPath-2,Client-service attack path creation should precede client-service trust relationship inference,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-0,domain#CP-Marker+ClientPath-1,Client-service access path creation should precede client-service trust relationship inference,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-0,domain#CP-Marker+ServiceChannel-3,Client-service comms channel creation should precede client-service trust relationship inference,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-0,domain#CP-Marker+SystemClientService-1,Client-service authN or authZ relationships inference should precede trust relationship inference,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-1,domain#CP-Marker+ProcessTrust-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-2,domain#CP-Marker+ProcessTrust-1,Start precedes end of sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-3,domain#CP-Marker+ProcessTrust-2,Start precedes end of sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+TrustContext-0,domain#CP-Marker+ProcessTrust-2,Trust contextualisation is a subsequence of process trust inference,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+TrustContext-1,domain#CP-Marker+TrustContext-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+TrustInDataFlows-0,domain#CP-Marker+TrustContext-1,Trust contextualisation inference should precede trust in data flow inference,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+TrustInDataFlows-1,domain#CP-Marker+TrustInDataFlows-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+TrustRelationship-0,domain#CP-Marker+CredentialSharing-1,Credential sharing inference should precede trust relationship creation,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+TrustRelationship-1,domain#CP-Marker+TrustRelationship-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+TrustedComms-0,domain#CP-Marker+ProcessTrust-1,Trusted communication path inference is a subsequence of process trust inference,FALSE,TRUE
package#ProcessTrust,domain#CP-Marker+TrustedComms-1,domain#CP-Marker+TrustedComms-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-PCaFCSCCC+aFC,domain#CP-Marker+TrustContext-0,PCaFCSCCC+aFC is at the start of the trust contextualization inference sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-PCaTSSCCC+aTS,domain#CP-Marker+TrustContext-0,PCaTSSCCC+aTS is at the start of the trust contextualization inference sequence,FALSE,TRUE
package#ProcessTrust,domain#CP-PccCuS+N,domain#CP-CucSaP+c,CucSaP+c creates a link that in PccCuS+N matches Service-controls-Client,FALSE,TRUE
package#ProcessTrust,domain#CP-PnPnS-U+U,domain#CP-CuScS+N,CuScS+N creates a link that in PnPnS-U+U matches Client-sharesCredentials-Proxy,FALSE,TRUE
package#ProcessTrust,domain#CP-PnPnS-U+U,domain#CP-PccCuS+N,PccCuS+N creates a link that in PnPnS-U+U matches Client-sharesCredentials-Proxy,FALSE,TRUE
package#ProcessTrust,domain#CP-SCDS+fV,domain#CP-Marker+TrustInDataFlows-0,SCDS+fV is at the start of the trust in data flow inference sequence,FALSE,TRUE
package#Theft,domain#CP-CSCLS+ii+PNC,domain#CP-Marker+Reconnection-0,CSCLS+ii+PNC is at the start of the reconnection context creation sequence,FALSE,TRUE
package#Theft,domain#CP-CSCLS-ii+PNC,domain#CP-Marker+Reconnection-0,CSCLS-ii+PNC is at the start of the reconnection context creation sequence,FALSE,TRUE
package#Theft,domain#CP-Marker+Reconnection-0,domain#CP-Marker+ProcessTrust-2,Trusted communication inference should precede reconnection context creation.,FALSE,TRUE
package#Theft,domain#CP-Marker+Reconnection-1,domain#CP-Marker+Reconnection-0,Start precedes end of sequence,FALSE,TRUE
package#Users,domain#CP-A+iA,domain#CP-Marker+HumanStatus-0,A+iA is at the start of the user status classification sequence,FALSE,TRUE
package#Users,domain#CP-Hu+W,domain#CP-Marker+UserMobilityRequirements-0,Hu+W is at the start of the human mobility requirements inference sequence,FALSE,TRUE
package#Users,domain#CP-HuaSaE+cA,domain#CP-Marker+HumanMobility-0,HuaSaE+cA is at the start of the human mobility inference sequence,FALSE,TRUE
package#Users,domain#CP-Marker+HumanMobility-0,domain#CP-Marker+UserMobilityRequirements-1,User mobility requirements inference should precede user mobility inference,FALSE,TRUE
package#Users,domain#CP-Marker+HumanMobility-1,domain#CP-Marker+HumanMobility-0,Start precedes end of sequence,FALSE,TRUE
package#Users,domain#CP-Marker+HumanStatus-1,domain#CP-Marker+HumanStatus-0,Start precedes and of sequence,FALSE,TRUE
package#Users,domain#CP-Marker+SpaceOperation-0,domain#CP-Marker+WorldTagging-1,Inferred space creation and tagging should precede space operational inference,FALSE,TRUE
package#Users,domain#CP-Marker+SpaceOperation-1,domain#CP-Marker+SpaceOperation-0,Start precedes end of sequence,FALSE,TRUE
package#Users,domain#CP-Marker+UserMobilityRequirements-0,domain#CP-Marker+SpaceCreation-1,Physical space creation should precede user mobility requirements inference,FALSE,TRUE
package#Users,domain#CP-Marker+UserMobilityRequirements-1,domain#CP-Marker+UserMobilityRequirements-0,Start precedes end of sequence,FALSE,TRUE
package#Users,domain#CP-StS-St+c,domain#CP-Marker+SpaceOperation-0,StS-St+c is at the start of the space operation inference sequence,FALSE,TRUE
package#Virtualisation,domain#CP-CCSCHC+ch,domain#CP-SC4HVSHC+vHC,SC4HVSHC+vHC creates a link that in CCSCHC+ch matches ServiceChannel-viaHostChannel-HostChannel,FALSE,TRUE
package#Virtualisation,domain#CP-CCSCVC+ch,domain#CP-SC4HVSVC+vVC,CCSCVC+ch createas a link that in SC4HVSVC+vVC matches ServiceChannel-viaVirtualChannel-VirtualChannel,FALSE,TRUE
package#Virtualisation,domain#CP-DCCVH-LS+LS,domain#CP-Marker+VirtualNetworkCreation-0,DCCVH-LS+LS is at the start of the inferred virtual network creation sequence,FALSE,TRUE
package#Virtualisation,domain#CP-DCVHC+p,domain#CP-Marker+PhysicalHostInference-2,DCVHC+p is at the start of the sequence for inferring physical hosts of virtual hosts,FALSE,TRUE
package#Virtualisation,domain#CP-DCVHVS-H+p,domain#CP-DCCVH-LS+LS,DCCVH-LS+LS creates a link that in DCVHVS-H+p matches Host-connectedTo-LogicalSubnet,FALSE,TRUE
package#Virtualisation,domain#CP-EH+iS,domain#CP-Marker+HostClassification-0,EH+iS is at the start of the host classification sequence,FALSE,TRUE
package#Virtualisation,domain#CP-H2dPH2+VC,domain#CP-Marker+VirtualNetworkSupport-0,H2dPH2+VC is at the start of the virtual network dependency inference sequence,FALSE,TRUE
package#Virtualisation,domain#CP-HCLPLSg+t,domain#CP-VCH2LS2PP+HC,VCH2LS2PP+HC creates a link that in HCLPLSg+t matches HostChannel-viaPhysicalPath-LogicalPath,FALSE,TRUE
package#Virtualisation,domain#CP-HCLPvLS+v,domain#CP-VCH2LS2PP+HC,VCH2LS2PP+HC creates a link that in HCLPvLS+v matches HostChannel-viaPhysicalPath-LogicalPath,FALSE,TRUE
package#Virtualisation,domain#CP-HCLSg+vf,domain#CP-HCLPLSg+t,HCLPLSg+t creates a link that in HCLSg+vf matches HostChannel-usesPhysicalRoute-LogicalSegment,FALSE,TRUE
package#Virtualisation,domain#CP-HCLSg+vt,domain#CP-HCLPLSg+t,HCLPLSg+t creates a link that in HCLSg+vt matches HostChannel-usesPhysicalRoute-LogicalSegment,FALSE,TRUE
package#Virtualisation,domain#CP-HL+iLS,domain#CP-HVHS+VS,HVHS+VS creates an asset that in HL+iLS matches HostLAN,FALSE,TRUE
package#Virtualisation,domain#CP-HVH-a+a,domain#CP-DCVHC+p,DCVHC+p creates a link that in HVH-a+a matches Host-provisionedBy-SHost,FALSE,TRUE
package#Virtualisation,domain#CP-HumHVH-Hu+m,domain#CP-Marker+VirtualHostManagement-0,HumHVH-Hu+m is at the start of the virtual host management inference sequence,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+PhysicalHostInference-2,domain#CP-Marker+VirtualHostCreation-0,Physical host inference for virtual hosts is a subsequence of inferred virtual host creation,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+PhysicalHostInference-3,domain#CP-Marker+PhysicalHostInference-2,Start precedes end of sequence,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualHostCreation-0,domain#CP-Marker+FixedHostCreation-1,Inferred physical host creation should precede inferred virtual host creation,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualHostCreation-0,domain#CP-Marker+HostCreation-0,Inferred virtual host creation is a subsequence of inferred host creation,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualHostCreation-1,domain#CP-Marker+VirtualHostCreation-0,Start precedes end of sequence,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualHostManagement-0,domain#CP-Marker+HostManagement-0,Virtual host management inference is a subsequence of host management inference,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualHostManagement-0,domain#CP-Marker+PhysicalHostManagement-1,Physical host management should precede virtual host management,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualHostManagement-1,domain#CP-Marker+VirtualHostManagement-0,Start precedes end of sequence,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualHostOperation-0,domain#CP-Marker+HostOperation-0,Virtual host operation inference is a subsequence of host operation inference,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualHostOperation-0,domain#CP-Marker+PhysicalHostOperation-1,Physical host operation inference should precede virtual host operation inference,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualHostOperation-1,domain#CP-Marker+VirtualHostOperation-0,Start precedes end of sequence,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualNetworkCreation-0,domain#CP-Marker+NetworkCreation-0,Inferred virtual network creation is a subsequence of inferred network creation,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualNetworkCreation-1,domain#CP-Marker+VirtualNetworkCreation-0,Start precedes end of sequence,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualNetworkSupport-0,domain#CP-Marker+ProcessTrust-3,Client-service trust inference  should precede virtual network dependency inference,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualNetworkSupport-1,domain#CP-Marker+VirtualNetworkSupport-0,Start precedes end of sequence,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualStorageServices-0,domain#CP-Marker+RootLogin-2,Root login service creation should precede virtual storage service creation,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualStorageServices-0,domain#CP-Marker+SystemService-0,Virtual storage service creation is a subsequence of system service creation,FALSE,TRUE
package#Virtualisation,domain#CP-Marker+VirtualStorageServices-1,domain#CP-Marker+VirtualStorageServices-0,Start precedes end of sequence,FALSE,TRUE
package#Virtualisation,domain#CP-SC4HVSHC+vHC,domain#CP-VSVCHC+v,VSVCHC+v creates a link that in SC4HVSHC+vHC matches VirtualSubnet-viaHostChannel-HostChannel,FALSE,TRUE
package#Virtualisation,domain#CP-SC4HVSVC+vVC,domain#CP-H2dPH2+VC,H2dPH2+VC creates a link that in SC4HVSVC+vVC matches VirtualSubnet-viaVirtualChannel-VirtualChannel,FALSE,TRUE
package#Virtualisation,domain#CP-StoHVH-St+m,domain#CP-Marker+VirtualHostOperation-0,StoHVH-St+m is at the start of the virtual host operation sequence,FALSE,TRUE
package#Virtualisation,domain#CP-VCH2LS2PP+HC,domain#CP-H2dPH2+VC,H2dPH2+VC creates a link that in VCH2LS2PP+HC matches VirtualChannel-toPhysicalHost-Host,FALSE,TRUE
package#Virtualisation,domain#CP-VH-LnS+LnS,domain#CP-Marker+RootLogin-0,VH-LnS+LnS is at the start of the inferred root login service creation sequence,FALSE,TRUE
package#Virtualisation,domain#CP-VH2H-a+a,domain#CP-HVH-a+a,HVH-a+a creates a link that in VH2H-a+a matches VirtualHost-above-Host,FALSE,TRUE
package#Virtualisation,domain#CP-VHHsD-HsS-S+S,domain#CP-Marker+VirtualStorageServices-0,VHHsD-HsS-S+S is at the start of the virtual storage volume service creation sequence,FALSE,TRUE
package#Virtualisation,domain#CP-VHPH+hPH,domain#CP-VH2H-a+a,HVH-a+a creates a link that in VHPH+hPH matches VirtualHost-above-PhysicalHost,FALSE,TRUE
package#Virtualisation,domain#CP-VHPhDHS-HsS-S+u,domain#CP-VHHsD-HsS-S+S,VHHsD-HsS-S+S creates a link that in VHPhDHS-HsS-S+u matches Service-serves-Data,FALSE,TRUE
package#Virtualisation,domain#CP-VSVCHC+v,domain#CP-VCH2LS2PP+HC,VCH2LS2PP+HC creates a link that in VSVCHC+v matches VirtualChannel-viaHostChannel-HostChannel,FALSE,TRUE
package#Virtualisation,domain#CP-VSVCHCLS+uPS,domain#CP-HCLPvLS+v,HCLPvLS+v creates a link that in VSVCHCLS+uPS matches HostChannel-viaPhysicalSubnet-PhysicalSubnet,FALSE,TRUE
